index,CAMIS,DBA,PHONE,loc,INSPECTION DATE,GRADE,new_grade,yelp_rating,yelp_categories,yelp_review_count,goog_lat,goog_lng
21026,41168758,ROYAL CUCINA,7189875771,"1352 HYLAN BOULEVARD, STATEN ISLAND, 10305",2016-11-10,A,A,3.0,[u'newamerican'],12.0,40.595515899999995,-74.08558649999998
21027,41168754,KELLARI TAVERNA,2122210144,"19 WEST   44 STREET, MANHATTAN, 10036",2016-07-14,A,A,3.5,"[u'greek', u'mediterranean', u'seafood']",426.0,40.7553859,-73.9809702
21028,41168748,DUNKIN' DONUTS,7188614171,"880 GARRISON AVENUE, BRONX, 10474",2016-05-16,,,5.0,"[u'donuts', u'coffee']",1.0,40.8165807,-73.89210250000001
21029,41168644,TETE-A-TETE,7186760783,"2601 EAST   14 STREET, BROOKLYN, 11235",2016-02-26,A,A,,,,40.58773370000001,-73.95497630000001
21030,41168585,SUGAZ BAR,7183232453,"11522 LIBERTY AVENUE, QUEENS, 11419",2016-09-01,A,A,,,,40.6858029,-73.82699470000001
21031,41168300,ORIGINAL NAPOLI'S PIZZA,7188279734,"594 CRESCENT STREET, BROOKLYN, 11208",2017-04-12,Z,B,3.5,"[u'pizza', u'italian']",27.0,40.6732545,-73.869477
21032,41168216,BENTO NOUVEAU,2127470994,"32 BROADWAY, MANHATTAN, 10004",2016-04-15,A,A,2.5,"[u'japanese', u'sushi']",57.0,40.705803100000004,-74.0127132
21033,41168203,BENTO SUSHI,2124378744,"173 BROADWAY, MANHATTAN, 10010",2017-01-30,A,A,2.5,"[u'japanese', u'noodles']",111.0,40.7100042,-74.0101588
21034,41168107,GOTHAM COMEDY CLUB,2123679000,"208 WEST   23 STREET, MANHATTAN, 10011",2016-10-04,A,A,4.0,[u'comedyclubs'],286.0,40.744344899999994,-73.9962182
21035,41168101,MUSCAT CAFE,7185914060,"17805 UNION TURNPIKE, QUEENS, 11366",2017-01-31,A,A,4.0,"[u'kosher', u'coffee', u'sushi']",67.0,40.7264403,-73.78977669999998
21036,41168098,HORUS CAFE,2122284774,"293 EAST   10 STREET, MANHATTAN, 10009",2016-03-17,A,A,3.0,"[u'lounges', u'mideastern', u'hookah_bars']",129.0,40.727780200000005,-73.98206490000001
21037,41168057,RISTORANTE GRIFONE,2124907275,"244 EAST 46 STREET, MANHATTAN, 10017",2017-03-15,A,A,4.0,[u'italian'],94.0,40.7526002,-73.97086759999998
21038,41167764,DUNKIN' DONUTS,7183847640,"352 GRAHAM AVENUE, BROOKLYN, 11211",2016-10-19,A,A,4.0,"[u'donuts', u'coffee']",23.0,40.714765299999996,-73.94442590000001
21039,41167732,GRIN AFRICAN AMERICAN RESTAURANT,7182928764,"454 EAST  168 STREET, BRONX, 10456",2016-04-11,A,A,,,,40.8315669,-73.9073913
21040,41167580,POCO LOCO BAR,3478258858,"8 VANDUZER STREET, STATEN ISLAND, 10301",2016-06-13,A,A,,,,40.63787019999999,-74.07818759999998
21041,41167453,EL MANGU SABROSO RESTAURANT,7185636499,"80 WEST KINGSRIDGE ROAD, BRONX, 10468",2017-01-09,,,2.0,[u'dominican'],18.0,40.86800170000001,-73.9006393
21042,41167352,THE COOKIE HOUSE,7182526483,"5328 KINGS PLAZA CENTER, BROOKLYN, 11234",2017-01-17,A,A,4.0,"[u'desserts', u'bakeries']",47.0,40.6100471,-73.92004969999998
21043,41167273,LA OFICINA BAR,7184581300,"3920 104 STREET, QUEENS, 11368",2016-05-03,A,A,,,,40.750305,-73.86224
21044,41167181,BRIDIES BAR AND GRILL,7184268580,"6328 WOODHAVEN BOULEVARD, QUEENS, 11374",2016-10-31,A,A,4.0,"[u'pubs', u'tradamerican', u'burgers']",55.0,40.72369929999999,-73.86879959999999
21045,41166914,EAT ON 8TH,2123528548,"601 WEST 26 STREET, MANHATTAN, 10001",2017-04-10,,B,1.5,"[u'sushi', u'sandwiches']",17.0,40.751572100000004,-74.0064993
21046,41166903,PITA PRESS/ CEDAR LOCAL,2123449737,"25 CEDAR STREET, MANHATTAN, 10006",2016-06-03,A,A,3.5,"[u'greek', u'mediterranean']",138.0,40.70708570000001,-74.00808070000001
21047,41166881,5 ESTRELLA BAKERY,2127955000,"3861 BROADWAY, MANHATTAN, 10032",2017-02-06,A,A,4.0,[u'bakeries'],13.0,40.8368307,-73.9433031
21048,41166868,SANGRIA TAPAS BAR & RESTAURANT,7182917488,"9541 SUTPHIN BOULEVARD, QUEENS, 11435",2017-03-16,A,A,3.5,"[u'tapas', u'spanish']",96.0,40.697448200000004,-73.80556240000001
21049,41166779,EISENBERG'S SANDWICH SHOP,2126750276,"174 5 AVENUE, MANHATTAN, 10010",2017-04-03,A,A,3.5,"[u'diners', u'delis', u'sandwiches']",480.0,40.741178999999995,-73.99021739999998
21050,41166704,MAESTRO CATERERS,7187928844,"1703 BRONXDALE AVENUE, BRONX, 10462",2016-07-13,A,A,2.5,[u'catering'],32.0,40.8454296,-73.85920380000002
21051,41166368,TUTTO L'ITALIANO,7184772695,"141 EAST SERVICE ROAD, STATEN ISLAND, 10314",2016-03-09,A,A,,,,40.5878604,-74.19235499999998
21052,41166360,TANTRA LOUNGE,7189374574,"3550 31 STREET, QUEENS, 11106",2017-03-25,A,A,3.0,"[u'lounges', u'hookah_bars']",59.0,40.7568661,-73.92954290000002
21053,41166331,PAPA JOHN'S,7183997272,"1111 FULTON STREET, BROOKLYN, 11238",2016-11-02,A,A,2.0,[u'pizza'],20.0,40.6814469,-73.9571728
21054,41166072,QUIJOTE,7187298178,"3106 36 AVENUE, QUEENS, 11106",2016-03-16,A,A,3.0,[u'tapas'],4.0,40.75627670000001,-73.92958329999998
21055,41166057,CAKES 'N SHAPES,2126295512,"466 WEST   51 STREET, MANHATTAN, 10019",2017-02-16,A,A,4.5,"[u'bakeries', u'cupcakes']",46.0,40.76503719999999,-73.9911006
21056,41165980,ZIBETTO ESPRESSO BAR,6467070505,"1385 6 AVENUE, MANHATTAN, 10019",2016-03-28,A,A,4.0,[u'coffee'],352.0,40.7638695,-73.9777517
21057,41165892,PER LEI,2124399200,"1347 2 AVENUE, MANHATTAN, 10021",2017-03-08,,B,3.5,"[u'italian', u'bars', u'modern_european']",131.0,40.768135,-73.959204
21058,41165717,POLLOS A LA BRASA MARION,7187798100,"6901 ROOSEVELT AVENUE, QUEENS, 11377",2016-04-28,A,A,3.5,[u'colombian'],30.0,40.7465274,-73.8961719
21059,41165642,PANE E VINO,7185011010,"174 SMITH STREET, BROOKLYN, 11201",2017-01-19,A,A,4.0,"[u'italian', u'lounges', u'musicvenues']",237.0,40.68572229999999,-73.99114639999998
21060,41165623,PIZZA MERCATO,2124208432,"11 WAVERLY PLACE, MANHATTAN, 10003",2016-12-05,A,A,3.5,"[u'pizza', u'italian']",127.0,40.7301485,-73.9940771
21061,41165588,DUNKIN' DONUTS,2124433611,"110 EAST   14 STREET, MANHATTAN, 10003",2016-07-26,A,A,2.5,"[u'coffee', u'donuts']",18.0,40.733874,-73.9891063
21062,41165361,BLT STEAK,2127527470,"106 EAST 57 STREET, MANHATTAN, 10022",2016-04-21,A,A,3.5,[u'steak'],329.0,40.761174600000004,-73.97024689999998
21063,41165199,3 WAY RESTAURANT,7182959595,"384 EAST  188 STREET, BRONX, 10458",2016-08-10,B,B,3.5,"[u'latin', u'spanish']",49.0,40.859897499999995,-73.89356649999998
21064,41165123,PICA PICA RESTAURANT,7185992165,"392 BROADWAY, BROOKLYN, 11211",2016-10-05,A,A,4.5,[u'latin'],4.0,40.707218100000006,-73.95435649999999
21065,41164934,DAE DONG MANOR,7189392555,"15024 NORTHERN BOULEVARD, QUEENS, 11354",2017-01-26,,,3.5,"[u'catering', u'venues']",50.0,40.764876799999996,-73.81432629999998
21066,41164840,LA TRAVIATA PIZZA,2127211101,"101 WEST   68 STREET, MANHATTAN, 10023",2016-05-05,A,A,3.5,[u'pizza'],133.0,40.775104600000006,-73.9809475
21067,41164822,35 DUET,6464730826,"5355 WEST   35 STREET, MANHATTAN, 10001",2016-06-06,A,A,,,,40.75285700000001,-73.99297890000001
21068,41164793,LATINO'S BAR & GRILL RESTAURANT,2127401313,"3864 BROADWAY, MANHATTAN, 10032",2016-11-09,B,B,4.5,"[u'caribbean', u'latin']",32.0,40.8366155,-73.94262290000002
21069,41164678,NIOS RESTAURANT,2124852400,"130 WEST   46 STREET, MANHATTAN, 10036",2016-10-25,,,3.5,"[u'newamerican', u'cocktailbars', u'lounges']",115.0,40.7579848,-73.98364240000001
21070,41164650,BUENOS AIRES,2122282775,"513 EAST    6 STREET, MANHATTAN, 10009",2017-02-16,A,A,4.0,[u'argentine'],384.0,40.7251227,-73.98316849999998
21071,41164644,DEE'S RESTAURANT,7187937553,"10723 METROPOLITAN AVENUE, QUEENS, 11375",2016-04-30,A,A,4.0,"[u'pizza', u'italian', u'burgers']",340.0,40.7097536,-73.8452595
21072,41164643,YOGI RESTAURANT,7182629352,"10826 GUY R BREWER BOULEVARD, QUEENS, 11433",2017-04-04,A,A,3.0,[u'newamerican'],11.0,40.695885200000006,-73.79074909999999
21073,41164580,CAFFE ACTION,2128328944,"515 MADISON AVENUE, MANHATTAN, 10022",2016-08-16,A,A,,,,40.759784700000004,-73.9737512
21074,41164472,RESTAURANTE ECUATORIANO GENESIS,2129421222,"538 WEST  207 STREET, MANHATTAN, 10034",2016-04-16,,B,4.5,[u'latin'],3.0,40.8655438,-73.9200467
21075,41164361,BEST ITALIAN PIZZA,7185625806,"200-202 EAST FORDHAM ROAD, BRONX, 10458",2016-08-16,A,A,3.0,"[u'italian', u'pizza']",8.0,40.8624565,-73.89693439999998
21076,41164208,MANITOBA'S,2129822511,"99 AVENUE B, MANHATTAN, 10009",2016-10-04,A,A,4.0,[u'bars'],193.0,40.7247442,-73.9814552
21077,41164203,U & I RESTAURANT,7184357332,"4409 18 AVENUE, BROOKLYN, 11204",2017-02-22,A,A,,,,40.6307324,-73.97717840000001
21078,41163829,ISLAND GRAND NEW YORK BAKERY,2122132838,"51 WEST   29 STREET, MANHATTAN, 10001",2016-04-22,A,A,,,,40.746619,-73.98965919999998
21079,41163809,LUCKY THAILAND KITCHEN,7188474700,"8605 JAMAICA AVENUE, QUEENS, 11421",2017-03-09,A,A,3.5,[u'thai'],76.0,40.6926963,-73.8579365
21080,41163807,ALPHABET LOUNGE,3472280290,"104 AVENUE C, MANHATTAN, 10009",2017-03-10,,B,2.0,[u'lounges'],130.0,40.7239117,-73.97899629999998
21081,41163622,POPEYES LOUISIANA KITCHEN,2127953614,"601 WEST  191 STREET, MANHATTAN, 10040",2016-09-08,A,A,4.0,"[u'hotdogs', u'chicken_wings']",2.0,40.855852899999995,-73.92946440000001
21082,41163474,MIRIAM,7186222250,"79 5 AVENUE, BROOKLYN, 11217",2017-02-15,A,A,4.0,"[u'wine_bars', u'mediterranean', u'breakfast_brunch']",742.0,40.6802084,-73.9778875
21083,41163371,"TACO BELL, PIZZA HUT",7182977292,"16001 JAMAICA AVENUE, QUEENS, 11432",2016-08-01,A,A,,,,40.7039929,-73.79914000000001
21084,41163361,ANGIE'S CAFE PIZZA,7182923606,"2559 3 AVENUE, BRONX, 10451",2016-12-19,A,A,4.0,"[u'pizza', u'italian']",20.0,40.8115279,-73.9270582
21085,41163308,LOS POLLITOS III,7186366125,"499 MYRTLE AVENUE, BROOKLYN, 11205",2016-06-28,A,A,2.5,[u'mexican'],94.0,40.6937213,-73.96513370000001
21086,41163307,TAQUERIA SAN PEDRO,2124912644,"3662 BROADWAY, MANHATTAN, 10031",2017-04-04,,,4.0,[u'mexican'],76.0,40.8303448,-73.9472436
21087,41163213,SUBWAY,7186261346,"2211 31 STREET, QUEENS, 11105",2016-03-28,A,A,2.5,"[u'sandwiches', u'hotdogs']",4.0,40.7756801,-73.91093959999998
21088,41163097,TIPPIN INN,7187280489,"3413 BROADWAY, QUEENS, 11106",2016-11-16,A,A,3.5,"[u'chicken_wings', u'sportsbars', u'poolhalls']",24.0,40.7607259,-73.9223892
21089,41163086,MED EAST BAKERY,7186800561,"7808 3 AVENUE, BROOKLYN, 11209",2016-11-18,A,A,,,,40.629117,-74.029061
21090,41163073,WAJIMA,2128139065,"134 EAST   61 STREET, MANHATTAN, 10065",2017-03-02,A,A,4.0,"[u'japanese', u'noodles', u'seafood']",258.0,40.763624,-73.96761149999998
21091,41163019,ABILENE,7185226900,"442 COURT STREET, BROOKLYN, 11231",2016-11-03,A,A,3.5,"[u'divebars', u'lounges', u'tradamerican']",174.0,40.6788965,-73.99757029999998
21092,41162842,A&A GOURMET,7184680903,"18809 UNION TURNPIKE, QUEENS, 11366",2016-09-20,A,A,3.5,"[u'delis', u'kosher', u'catering']",5.0,40.7295614,-73.7808795
21093,41162796,ABC KITCHEN,2124755829,"35 EAST   18 STREET, MANHATTAN, 10003",2017-01-11,A,A,4.0,"[u'newamerican', u'french']",2386.0,40.73762079999999,-73.98970770000001
21094,41162689,PEE DEE,2129961081,"50 WEST  125 STREET, MANHATTAN, 10027",2017-04-07,,B,4.0,"[u'tradamerican', u'steak']",35.0,40.806924,-73.94421700000001
21095,41162683,DUNKIN' DONUTS,7183856338,"1427 LINDEN BOULEVARD, BROOKLYN, 11212",2016-09-27,B,B,1.5,"[u'coffee', u'donuts']",4.0,40.6547518,-73.90720390000001
21096,41162275,PIPITONES PIZZERIA & PASTA,7188584376,"100 DEKALB AVENUE, BROOKLYN, 11201",2016-08-18,A,A,3.5,"[u'pizza', u'italian']",33.0,40.6895988,-73.9788356
21097,41162227,TEA SHOP 168 & BAKERY,7184600689,"5920 MAIN STREET, QUEENS, 11355",2016-08-25,B,B,3.5,"[u'bakeries', u'coffee']",87.0,40.743339500000005,-73.82558580000001
21098,41162067,CHEF YU / AZUKI,2127366150,"520 8 AVENUE, MANHATTAN, 10018",2016-07-27,A,A,3.0,[u'japanese'],126.0,40.753645,-73.99193410000002
21099,41161770,BRIDGE COFFEE SHOP,7187970825,"73 BRIDGE STREET, BROOKLYN, 11201",2017-03-16,A,A,4.5,"[u'coffee', u'latin']",18.0,40.7022519,-73.98470809999998
21100,41161594,SMOOCH,7186244075,"266 CARLTON AVENUE, BROOKLYN, 11205",2016-09-06,B,B,3.5,"[u'vegetarian', u'coffee', u'breakfast_brunch']",179.0,40.689755100000006,-73.97216759999998
21101,41161346,LE BASKET,2124209772,"683 BROADWAY, MANHATTAN, 10012",2017-01-13,A,A,3.5,"[u'delis', u'sushi', u'sandwiches']",76.0,40.7280233,-73.9948354
21102,41161344,GOTTA GETTA BAGEL OF QUEENS,7187931640,"10709 71 AVENUE, QUEENS, 11375",2016-11-23,A,A,3.0,[u'bagels'],149.0,40.7218951,-73.84292839999998
21103,41161329,JAY'S PLACE,9145005132,"5782 MOSHOLU AVENUE, BRONX, 10471",2016-02-16,A,A,,,,40.905219,-73.897899
21104,41161009,GENESIS BAR & RESTAURANT,2123485500,"1708 2 AVENUE, MANHATTAN, 10128",2017-01-19,A,A,3.5,"[u'bars', u'tradamerican']",166.0,40.779527,-73.95054499999998
21105,41160918,JACKIE'S,7184771770,"1084 BAY STREET, STATEN ISLAND, 10305",2016-05-11,A,A,5.0,[u'bakeries'],6.0,40.616454299999994,-74.06812459999999
21106,41160885,HOP LEE RESTARANT,2129626475,"16 MOTT STREET, MANHATTAN, 10013",2016-09-13,A,A,4.0,[u'chinese'],619.0,40.7142315,-73.9984927
21107,41160851,APPLEBEE'S,7189438000,"1360 FULTON STREET, BROOKLYN, 11216",2016-04-08,A,A,2.0,"[u'tradamerican', u'sportsbars', u'burgers']",88.0,40.6802279,-73.9465124
21108,41160620,TERESA'S GOURMET,2122657988,"51 WEST   51 STREET, MANHATTAN, 10019",2017-01-23,A,A,,,,40.7604055,-73.9793609
21109,41160581,SAATCHI & SAATCHI,2124632999,"375 HUDSON STREET, MANHATTAN, 10014",2016-02-16,A,A,,,,40.7285513,-74.00742819999998
21110,41160375,CAPIZZI,7185693180,"4126 HYLAN BOULEVARD, STATEN ISLAND, 10308",2016-06-03,,,4.0,"[u'pizza', u'italian', u'salad']",55.0,40.5390682,-74.1486923
21111,41160209,PAPA JOHN'S,7183387272,"1016 CONEY ISLAND AVE, BROOKLYN, 11230",2016-10-12,A,A,2.5,[u'pizza'],12.0,40.6327561,-73.96691009999998
21112,41160076,JADIS RESTAURANT,2122541675,"42 RIVINGTON STREET, MANHATTAN, 10002",2016-03-15,,,4.0,"[u'french', u'wine_bars']",441.0,40.7209028,-73.9910632
21113,41160010,CHEFFY TWO RESTAURANT,7189946532,"4759B WHITE PLAINS ROAD, BRONX, 10470",2016-09-22,A,A,,,,40.90504310000001,-73.8497782
21114,41159801,BUDDAKAN,2129896699,"75 9 AVENUE, MANHATTAN, 10011",2016-10-05,A,A,4.0,"[u'chinese', u'asianfusion']",3072.0,40.741963399999996,-74.0049148
21115,41159798,MORIMOTO NY,2129894639,"88 10 AVENUE, MANHATTAN, 10011",2016-06-08,A,A,4.0,"[u'japanese', u'sushi']",2536.0,40.7430827,-74.00725030000001
21116,41159730,SHADES OF GREEN,2126741394,"125 EAST   15 STREET, MANHATTAN, 10003",2016-04-14,A,A,2.5,"[u'pubs', u'irish']",108.0,40.734677000000005,-73.98773100000001
21117,41159602,TAVERN ON THE THIRD,2123004046,"380 3 AVENUE, MANHATTAN, 10016",2017-04-11,Z,B,3.0,[u'sportsbars'],147.0,40.741675799999996,-73.98139570000001
21118,41159246,DUBLIN HOUSE,2128749528,"225 WEST   79 STREET, MANHATTAN, 10024",2016-01-16,A,A,3.5,"[u'pubs', u'divebars']",58.0,40.783842,-73.9792219
21119,41159177,PROFESSOR THOM'S,2122609480,"219 2 AVENUE, MANHATTAN, 10003",2017-01-11,A,A,3.5,"[u'sportsbars', u'tradamerican']",399.0,40.7319405,-73.98523370000001
21120,41158998,NEW YANKEE SK PIZZA,7183784488,"1616 WESTCHESTER AVENUE, BRONX, 10472",2016-09-26,B,B,4.5,[u'pizza'],3.0,40.829201899999994,-73.87476170000001
21121,41158964,PHO VIET-NAM RESTAURANT,7189982858,"1243 AVENUE U, BROOKLYN, 11229",2016-04-04,A,A,4.0,[u'vietnamese'],220.0,40.598792200000005,-73.95861599999998
21122,41158806,SUSHI SEN-NIN,2128892208,"30 EAST   33 STREET, MANHATTAN, 10016",2016-10-06,A,A,3.5,"[u'japanese', u'sushi']",123.0,40.746828799999996,-73.98281879999999
21123,41158746,BROTHERS PIZZA,7187771111,"3050 14 STREET, QUEENS, 11102",2016-10-28,A,A,,,,40.7695989,-73.93092850000001
21124,41158614,GOLDEN STAR GARDEN,7185479699,"1384 EAST GUNHILL ROAD, BRONX, 10469",2016-03-25,,,2.5,[u'chinese'],4.0,40.8699545,-73.84561009999999
21125,41158525,SIDE BY SIDE PIZZA & BUREK,7183243595,"769 ASTOR AVENUE, BRONX, 10467",2016-06-09,A,A,4.0,[u'pizza'],7.0,40.8596166,-73.86488349999998
21126,41158485,DUNKIN' DONUTS,2127320406,"5 PARK PLACE, MANHATTAN, 10007",2016-05-27,A,A,3.0,"[u'coffee', u'donuts']",22.0,40.7128255,-74.0079564
21127,41158265,DEJAVU RESTAURANT,7183330037,"262 KINGS HIGHWAY, BROOKLYN, 11223",2016-05-28,A,A,3.0,"[u'russian', u'modern_european']",8.0,40.6052566,-73.98080870000001
21128,41158252,GOLDEN HORSE RESTAURANT,7183640594,"2185 MORRIS AVENUE, BRONX, 10453",2016-03-01,A,A,,,,40.85607460000001,-73.9032035
21129,41158108,NICK'S GOURMET DELI,7182788338,"7415 DITMARS BOULEVARD, QUEENS, 11370",2016-02-17,A,A,4.0,[u'delis'],30.0,40.768662,-73.894707
21130,41158071,CARROLL GARDENS CLASSIC DINER,7184039940,"155 SMITH STREET, BROOKLYN, 11201",2017-03-21,B,B,3.0,"[u'diners', u'coffee', u'breakfast_brunch']",114.0,40.6864959,-73.99062430000001
21131,41157994,MAXIN BAKERY,7187622222,"13676 ROOSEVELT AVENUE, QUEENS, 11354",2016-10-19,A,A,4.0,[u'bakeries'],34.0,40.7602468,-73.8274098
21132,41157759,DOMINO'S,7187737445,"835 CLARKSON AVENUE, BROOKLYN, 11203",2017-04-13,A,A,1.5,"[u'pizza', u'chicken_wings', u'sandwiches']",16.0,40.65662349999999,-73.9305603
21133,41157758,DOMINO'S,7184954441,"2196 PITKIN AVENUE, BROOKLYN, 11207",2016-07-21,A,A,1.0,"[u'pizza', u'chicken_wings', u'sandwiches']",31.0,40.672540399999995,-73.8914568
21134,41157609,TONY'S PIZZA PASTA & GYRO,2125447476,"4771 BROADWAY, MANHATTAN, 10034",2016-03-10,A,A,2.5,"[u'pizza', u'italian']",32.0,40.8659424,-73.92681739999998
21135,41157590,SEBA-SEBA,7188984088,"9601 ROOSEVELT AVENUE, QUEENS, 11368",2017-04-11,A,A,,,,40.7493433,-73.8692179
21136,41157563,QUAINT,9177799220,"4610 SKILLMAN AVENUE, QUEENS, 11104",2016-05-14,A,A,4.0,"[u'newamerican', u'breakfast_brunch', u'tradamerican']",216.0,40.7462597,-73.9176179
21137,41157511,MORGAN STANLEY,2127614043,"1585 BROADWAY, MANHATTAN, 10036",2016-02-19,A,A,3.5,"[u'banks', u'investing']",3.0,40.760386,-73.98567800000001
21138,41156951,VALBELLA N.Y.,2126457777,"421 WEST   13 STREET, MANHATTAN, 10014",2016-04-20,A,A,4.0,"[u'italian', u'venues', u'steak']",171.0,40.74091809999999,-74.0068885
21139,41156888,JUNI,2128896363,"12 EAST   31 STREET, MANHATTAN, 10016",2016-04-21,A,A,4.5,[u'newamerican'],128.0,40.746163900000006,-73.9850713
21140,41156869,ZOMA,2126620620,"2084 FREDRICK DOUGLAS BOULEVARD, MANHATTAN, 10026",2016-07-27,A,A,4.0,[u'ethiopian'],334.0,40.8023965,-73.95684840000001
21141,41156745,ROEBLING SPORTING CLUB,7183883088,"225 NORTH    8 STREET, BROOKLYN, 11211",2016-10-27,,,3.5,[u'sportsbars'],45.0,40.7169074,-73.95474779999998
21142,41156729,ALICES TEA CUP CHAPTER 2,2124869200,"156 EAST   64 STREET, MANHATTAN, 10065",2017-03-24,Z,A,3.5,"[u'tea', u'breakfast_brunch', u'tradamerican']",1153.0,40.765269,-73.96569000000001
21143,41156699,WOOLWORTH TOWER KITCHEN,2125712930,"233 BROADWAY, MANHATTAN, 10002",2016-09-06,A,A,,,,40.714128,-73.98651799999998
21144,41156678,SUNSWICK,7187520620,"3502 35 STREET, QUEENS, 11106",2017-04-04,,B,4.0,"[u'bars', u'tradamerican']",325.0,40.756653899999996,-73.9257314
21145,41156430,HILTON GARDEN INN,7183224448,"14818 134 STREET, QUEENS, 11430",2016-11-07,A,A,3.0,[u'hotels'],55.0,40.6656716,-73.80591340000001
21146,41156294,TELEON CAFE,2125753838,"264 WEST   40 STREET, MANHATTAN, 10018",2016-03-24,A,A,3.5,[u'delis'],73.0,40.755724900000004,-73.99019129999998
21147,41156249,NAVRUZ CAFE & BAR,3473329319,"6112 20 AVENUE, BROOKLYN, 11204",2016-10-17,A,A,,,,40.618598999999996,-73.98403
21148,41156219,LA GULI PASTRY SHOP,7187285612,"2915 DITMARS BOULEVARD, QUEENS, 11105",2016-07-26,A,A,3.5,"[u'bakeries', u'desserts']",167.0,40.7766793,-73.9110002
21149,41156203,L'FONDA,9175211631,"2023 AMSTERDAM AVENUE, MANHATTAN, 10032",2017-03-03,A,A,4.5,[u'newamerican'],4.0,40.8348627,-73.9403339
21150,41156192,LANTERN,7182372594,"101 MONTAGUE STREET, BROOKLYN, 11201",2017-02-10,A,A,3.5,[u'thai'],364.0,40.6951354,-73.99554520000001
21151,41156149,Tasty Delicious Bakery,7182211222,"1096 RUTLAND ROAD, BROOKLYN, 11212",2017-02-14,A,A,,,,40.6645833,-73.9234511
21152,41155953,FAT BABY,2125331888,"112 RIVINGTON STREET, MANHATTAN, 10002",2016-06-17,B,B,2.5,"[u'lounges', u'divebars']",430.0,40.720036,-73.9877204
21153,41155833,HANKS SALOON,3473510682,"46 3 AVENUE, BROOKLYN, 11217",2016-12-19,A,A,4.0,[u'divebars'],82.0,40.68525579999999,-73.9809973
21154,41155821,MCDONALD'S,7189805028,"1388 HYLAN BOULEVARD, STATEN ISLAND, 10305",2016-10-19,A,A,1.0,"[u'hotdogs', u'burgers']",15.0,40.5947222,-74.0862793
21155,41155817,MCDONALD'S,7182736688,"501 BAY STREET, STATEN ISLAND, 10304",2017-02-28,A,A,2.0,"[u'burgers', u'hotdogs']",5.0,40.6298815,-74.0767072
21156,41155803,MCDONALD'S,7182345968,"6620 BAY PARKWAY, BROOKLYN, 11204",2016-03-18,A,A,2.0,"[u'hotdogs', u'burgers']",33.0,40.612792999999996,-73.9825372
21157,41155726,LIBERATO RESTAURANT,7187166200,"10 WEST BURNSIDE AVENUE, BRONX, 10453",2017-04-11,,B,2.5,[u'latin'],41.0,40.8536902,-73.90805689999998
21158,41155536,38 DELI,7187903143,"968 58 STREET, BROOKLYN, 11219",2016-12-05,A,A,5.0,[u'grocery'],1.0,40.6342822,-74.00448670000002
21159,41155515,BUTTERFIELD MARKET,2122887800,"170 EAST   70 STREET, MANHATTAN, 10021",2016-02-24,A,A,,,,40.76876619999999,-73.96234240000001
21160,41155448,CIBAO RESTAURANT,2122280703,"72 CLINTON STREET, MANHATTAN, 10002",2016-06-01,A,A,3.5,[u'dominican'],73.0,40.7191785,-73.98481199999998
21161,41155290,CHIPOTLE MEXICAN GRILL,2122473275,"620 9 AVENUE, MANHATTAN, 10036",2016-05-18,A,A,3.0,"[u'mexican', u'hotdogs']",80.0,40.7594973,-73.9915288
21162,41155285,EL REY II RESTAURANT,7182355522,"1064 LIBERTY AVENUE, BROOKLYN, 11208",2017-02-17,B,B,3.5,"[u'spanish', u'latin']",76.0,40.6782934,-73.86990379999999
21163,41155141,PAULS BAKERY,7183245608,"4374 WHITE PLAINS ROAD, BRONX, 10466",2016-04-27,A,A,5.0,[u'bakeries'],5.0,40.8978059,-73.8548384
21164,41155140,BLAUE GANS,2125718880,"139 DUANE STREET, MANHATTAN, 10013",2016-11-02,A,A,4.0,"[u'german', u'austrian', u'beerbar']",256.0,40.71650760000001,-74.0076277
21165,41155027,"HAMPTON CHUTNEY, CO.",2123625050,"464 AMSTERDAM AVENUE, MANHATTAN, 10024",2017-03-31,A,A,3.5,"[u'indpak', u'pakistani']",231.0,40.7854107,-73.97693309999998
21166,41154901,YE MEI BAKERY,7188988005,"8126 BROADWAY, QUEENS, 11373",2017-04-06,,B,2.5,[u'bakeries'],27.0,40.7428605,-73.8832693
21167,41154687,67 Burger,7187977150,"67 LAFAYETTE AVENUE, BROOKLYN, 11217",2016-10-21,A,A,4.0,[u'burgers'],509.0,40.6870955,-73.97578730000001
21168,41154580,CHAO THAI,7184244999,"8503 WHITNEY AVENUE, QUEENS, 11373",2017-01-10,B,B,4.0,[u'thai'],307.0,40.7416282,-73.8802254
21169,41154571,DUNKIN' DONUTS,7187843639,"3500 48 STREET, QUEENS, 11101",2017-02-22,A,A,2.0,"[u'donuts', u'coffee']",18.0,40.752373,-73.91623709999999
21170,41154403,UNION HALL,7186384400,"702 UNION STREET, BROOKLYN, 11215",2017-03-23,A,A,4.0,"[u'pubs', u'musicvenues']",598.0,40.676232500000005,-73.9800041
21171,41154379,ALMONDINE,7187975026,"85 WATER STREET, BROOKLYN, 11201",2016-05-24,A,A,4.0,[u'bakeries'],282.0,40.703229799999995,-73.99064299999998
21172,41154370,HENRICA'S RESTAURANT,7185277355,"13889 FRANCIS LEWIS BOULEVARD, QUEENS, 11422",2017-01-03,B,B,3.0,"[u'chinese', u'caribbean']",85.0,40.666863299999996,-73.7364965
